Event,Site_ID,Species,ShortName,Kingdom,DivisionPhylum,Count,Cell_biovol_u3,Cells_cm2,Biovolume_u3_cm2,Biovolume_mm3_m2
1,ILLI7,Achnanthidium pyrenaicum,AHpyrena,Plantae,Bacillariophyta,43,136.99,118231.6025,16196547.23,161.9654723
1,ILLI7,Cocconeis pediculus,CCpedcls,Plantae,Bacillariophyta,12,3113.7,32994.86582,102736113.7,1027.361137
1,ILLI7,Melosira varians,MEvarian,Plantae,Bacillariophyta,2,5207.06,5499.144303,28634374.33,286.3437433
1,ILLI7,Navicula tripunctata,NAtripun,Plantae,Bacillariophyta,49,925.81,134729.0354,124733488.3,1247.334883
1,ILLI7,Navicula cryptotenella,NAcryten,Plantae,Bacillariophyta,67,227.52,184221.3342,41914037.95,419.1403795
1,ILLI7,Navicula capitatoradiata,NAcaprad,Plantae,Bacillariophyta,87,448.88,239212.7772,107377831.4,1073.778314
1,ILLI7,Gomphonema kobayasii,GOkobaya,Plantae,Bacillariophyta,4,159.85,10998.28861,1758076.434,17.58076434
1,ILLI7,Gomphonema minutum,GOminutm,Plantae,Bacillariophyta,26,301.8,71488.87594,21575342.76,215.7534276
1,ILLI7,Gomphonema parvulum,GOparvul,Plantae,Bacillariophyta,4,217.66,10998.28861,2393887.498,23.93887498
1,ILLI7,Navicula antonii,NAantoni,Plantae,Bacillariophyta,1,349.08,2749.572152,959820.6467,9.598206467
1,ILLI7,Navicula rostellata,NArostel,Plantae,Bacillariophyta,2,889.76,5499.144303,4892918.635,48.92918635
1,ILLI7,Nitzschia amphibia,NIamphib,Plantae,Bacillariophyta,6,188.15,16497.43291,3103992.002,31.03992002
2,ILLI7,Nitzschia palea,NIpalea,Plantae,Bacillariophyta,9,281.29,2962.841967,833417.817,8.33417817
2,ILLI7,Nitzschia inconspicua,NIincons,Plantae,Bacillariophyta,7,47.24,2304.432641,108861.398,1.08861398
2,ILLI7,Reimeria sinuata,REsinuta,Plantae,Bacillariophyta,4,201.96,1316.818652,265944.695,2.65944695
2,ILLI7,Nitzschia dissipata,NIdissip,Plantae,Bacillariophyta,1,257.73,329.204663,84845.91781,0.848459178
2,ILLI7,Ulnaria ulna,ULulna,Plantae,Bacillariophyta,15,6195.78,4938.069946,30595195.01,305.9519501
2,ILLI7,Nitzschia clausii,NIclausi,Plantae,Bacillariophyta,1,117.5,329.204663,38681.54791,0.386815479
2,ILLI7,Amphora pediculus,AMpedcls,Plantae,Bacillariophyta,1,98.17,329.204663,32318.02177,0.323180218
2,ILLI7,Diadesmis confervacea,DIconfer,Plantae,Bacillariophyta,2,168,658.4093261,110612.7668,1.106127668
2,ILLI7,Cymbella mexicana var. kamtschatica,CMmexkam,Plantae,Bacillariophyta,1,8663,329.204663,2851899.996,28.51899996
2,ILLI7,Cymbella excisa,CMexcisa,Plantae,Bacillariophyta,75,515.99,24690.34973,12739973.56,127.3997356
2,ILLI7,Encyonopsis leei,EYleei,Plantae,Bacillariophyta,4,48,1316.818652,63207.2953,0.632072953
2,ILLI7,Cymbella tumida,CMtumida,Plantae,Bacillariophyta,6,2944.08,1975.227978,5815229.186,58.15229186
2,ILLI7,Cyclotella meneghiniana,CYmenegh,Plantae,Bacillariophyta,5,718.06,1646.023315,1181943.502,11.81943502
2,ILLI7,Achnanthidium pyrenaicum,AHpyrena,Plantae,Bacillariophyta,2,136.99,658.4093261,90195.49358,0.901954936
2,ILLI7,Craticula subminuscula,KCsubmin,Plantae,Bacillariophyta,20,113,6584.093261,744002.5385,7.440025385
2,ILLI7,Cymbella obtusiformis,CMobtusf,Plantae,Bacillariophyta,14,2016,4608.865283,9291472.41,92.9147241
2,ILLI7,Cocconeis placentula,CCplacen,Plantae,Bacillariophyta,39,94.5,12838.98186,1213283.786,12.13283786
2,ILLI7,Cymbella turgidula,CMturgdl,Plantae,Bacillariophyta,74,868.51,24361.14507,21157898.1,211.578981
2,ILLI7,Encyonopsis vandamii,EYvandam,Plantae,Bacillariophyta,18,136.99,5925.683935,811759.4422,8.117594422
2,ILLI7,Navicula capitatoradiata,NAcaprad,Plantae,Bacillariophyta,24,448.88,7900.911913,3546561.34,35.4656134
2,ILLI7,Gomphonema parvulum,GOparvul,Plantae,Bacillariophyta,4,217.66,1316.818652,286618.7478,2.866187478
2,ILLI7,Gomphonema lagenula,GOlage,Plantae,Bacillariophyta,210,217.66,69132.97924,15047484.26,150.4748426
2,ILLI7,Navicula viridulacalcis,NAvical,Plantae,Bacillariophyta,1,10818.4,329.204663,3561467.727,35.61467727
2,ILLI7,Navicula cryptotenella,NAcryten,Plantae,Bacillariophyta,16,227.52,5267.274609,1198410.319,11.98410319
2,ILLI7,Navicula schroeteri,NAschroe,Plantae,Bacillariophyta,1,234,329.204663,77033.89115,0.770338912
2,ILLI7,Navicula rostellata,NArostel,Plantae,Bacillariophyta,4,889.76,1316.818652,1171652.564,11.71652564
2,ILLI7,Melosira varians,MEvarian,Plantae,Bacillariophyta,2,5207.06,658.4093261,3428376.866,34.28376866
2,ILLI7,Gomphonema minutum,GOminutm,Plantae,Bacillariophyta,2,301.8,658.4093261,198707.9346,1.987079346
2,ILLI7,Navicula tripunctata,NAtripun,Plantae,Bacillariophyta,1,925.81,329.204663,304780.9691,3.047809691
2,ILLI7,Nitzschia amphibia,NIamphib,Plantae,Bacillariophyta,37,188.15,12180.57253,2291774.722,22.91774722
3,ILLI7,Nitzschia dissipata,NIdissip,Plantae,Bacillariophyta,2,257.73,1184.212862,305207.1808,3.052071808
3,ILLI7,Nitzschia amphibia,NIamphib,Plantae,Bacillariophyta,216,188.15,127894.9891,24063442.19,240.6344219
3,ILLI7,Ulnaria ulna,ULulna,Plantae,Bacillariophyta,2,6195.78,1184.212862,7337122.364,73.37122364
3,ILLI7,Thalassiosira weisflogii,THweiss,Plantae,Bacillariophyta,2,2011,1184.212862,2381452.065,23.81452065
3,ILLI7,Pleurosira laevis,PRlaevis,Plantae,Bacillariophyta,1,161643.32,592.1064309,95710049.28,957.1004928
3,ILLI7,Ulnaria ulna,ULulna,Plantae,Bacillariophyta,4,6195.78,2368.425723,14674244.73,146.7424473
3,ILLI7,Cymbella turgidula,CMturgdl,Plantae,Bacillariophyta,147,868.51,87039.64534,75594802.37,755.9480237
3,ILLI7,Diatoma vulgaris,DAvulg,Plantae,Bacillariophyta,2,3785.76,1184.212862,4483145.683,44.83145683
3,ILLI7,Encyonema leei,ECleei,Plantae,Bacillariophyta,14,48,8289.490032,397895.5215,3.978955215
3,ILLI7,Achnanthidium minutissimum,AHminuti,Plantae,Bacillariophyta,2,54.5,1184.212862,64539.60096,0.64539601
3,ILLI7,Cocconeis placentula var. euglypta,CCplaeug,Plantae,Bacillariophyta,17,587.23,10065.80932,5910945.21,59.1094521
3,ILLI7,Eolimna minima,EOlmini,Plantae,Bacillariophyta,18,39.89,10657.91576,425144.2595,4.251442595
3,ILLI7,Navicula schroeteri,NAschroe,Plantae,Bacillariophyta,2,234,1184.212862,277105.8096,2.771058096
3,ILLI7,Navicula cryptotenella,NAcryten,Plantae,Bacillariophyta,4,227.52,2368.425723,538864.2206,5.388642206
3,ILLI7,Gyrosigma reimeri,GYreimer,Plantae,Bacillariophyta,1,257,592.1064309,152171.3527,1.521713527
3,ILLI7,Gomphonema parvulum,GOparvul,Plantae,Bacillariophyta,16,217.66,9473.702894,2062046.172,20.62046172
3,ILLI7,Navicula rostellata,NArostel,Plantae,Bacillariophyta,2,889.76,1184.212862,1053665.236,10.53665236
3,ILLI7,Gomphonema affine,GOaffine,Plantae,Bacillariophyta,2,1254.41,1184.212862,1485488.456,14.85488456
3,ILLI7,Navicula incertata,NAincrtt,Plantae,Bacillariophyta,83,140,49144.83376,6880276.727,68.80276727
3,ILLI7,Gomphonema lagenula,GOlage,Plantae,Bacillariophyta,5,217.66,2960.532154,644389.4287,6.443894287
3,ILLI7,Melosira varians,MEvarian,Plantae,Bacillariophyta,9,5207.06,5328.957878,27748203.41,277.4820341
3,ILLI7,Navicula capitatoradiata,NAcaprad,Plantae,Bacillariophyta,51,448.88,30197.42797,13555021.47,135.5502147
4,ILLI7,Nitzschia dissipata,NIdissip,Plantae,Bacillariophyta,93,257.73,945191.8008,243604282.8,2436.042828
4,ILLI7,Pleurosira laevis,PRlaevis,Plantae,Bacillariophyta,3,161643.32,30490.05809,4928514217,49285.14217
4,ILLI7,Nitzschia fonticola,NIfontic,Plantae,Bacillariophyta,2,6.78,20326.70539,137815.0626,1.378150626
4,ILLI7,Nitzschia amphibia,NIamphib,Plantae,Bacillariophyta,101,188.15,1026498.622,193135715.8,1931.357158
4,ILLI7,Ulnaria ulna,ULulna,Plantae,Bacillariophyta,4,6195.78,40653.41079,251879589.5,2518.795895
4,ILLI7,Nitzschia palea,NIpalea,Plantae,Bacillariophyta,3,281.29,30490.05809,8576548.44,85.7654844
4,ILLI7,Nitzschia clausii,NIclausi,Plantae,Bacillariophyta,2,117.5,20326.70539,2388387.884,23.88387884
4,ILLI7,Nitzschia perminuta,NIpermin,Plantae,Bacillariophyta,36,63,365880.6971,23050483.92,230.5048392
4,ILLI7,Cymbella excisa,CMexcisa,Plantae,Bacillariophyta,22,515.99,223593.7593,115372143.9,1153.721439
4,ILLI7,Cyclotella meneghiniana,CYmenegh,Plantae,Bacillariophyta,2,718.06,20326.70539,14595794.07,145.9579407
4,ILLI7,Diatoma vulgaris,DAvulg,Plantae,Bacillariophyta,55,3785.76,558984.3983,2116180776,21161.80776
4,ILLI7,Cymbella aspera,CMaera,Plantae,Bacillariophyta,1,12000,10163.3527,121960232.4,1219.602324
4,ILLI7,Encyonopsis leei,EYleei,Plantae,Bacillariophyta,12,524.3,121960.2324,63943749.83,639.4374983
4,ILLI7,Cocconeis pediculus,CCpedcls,Plantae,Bacillariophyta,5,3113.7,50816.76348,158228156.5,1582.281565
4,ILLI7,Cocconeis placentula,CCplacen,Plantae,Bacillariophyta,8,94.5,81306.82157,7683494.639,76.83494639
4,ILLI7,Encyonopsis vandamii,EYvandam,Plantae,Bacillariophyta,6,136.99,60980.11618,8353666.115,83.53666115
4,ILLI7,Achnanthidium minutissimum,AHminuti,Plantae,Bacillariophyta,7,54.5,71143.46888,3877319.054,38.77319054
4,ILLI7,Cymbella turgidula,CMturgdl,Plantae,Bacillariophyta,51,868.51,518330.9875,450175646,4501.75646
4,ILLI7,Navicula tripunctata,NAtripun,Plantae,Bacillariophyta,6,925.81,60980.11618,56456001.36,564.5600136
4,ILLI7,Eolimna minima,EOlmini,Plantae,Bacillariophyta,36,39.89,365880.6971,14594981.01,145.9498101
4,ILLI7,Navicula antonii,NAantoni,Plantae,Bacillariophyta,1,349.08,10163.3527,3547823.159,35.47823159
4,ILLI7,Gomphonema parvulum,GOparvul,Plantae,Bacillariophyta,12,217.66,121960.2324,26545864.18,265.4586418
4,ILLI7,Navicula heimansioides,NAheides,Plantae,Bacillariophyta,2,47.3,20326.70539,961453.1651,9.614531651
4,ILLI7,Navicula capitatoradiata,NAcaprad,Plantae,Bacillariophyta,38,448.88,386207.4025,173360778.8,1733.607788
4,ILLI7,Hippodonta hungarica,HIhunga,Plantae,Bacillariophyta,2,900,20326.70539,18294034.85,182.9403485
4,ILLI7,Navicula erifuga,NAerifga,Plantae,Bacillariophyta,1,148,10163.3527,1504176.199,15.04176199
4,ILLI7,Gomphonema olivaceum,GOolivcm,Plantae,Bacillariophyta,40,243,406534.1079,98787788.21,987.8778821
4,ILLI7,Melosira varians,MEvarian,Plantae,Bacillariophyta,21,5207.06,213430.4066,1111344933,11113.44933
4,ILLI7,Navicula reichardtiana,NAreichd,Plantae,Bacillariophyta,10,140.08,101633.527,14236824.46,142.3682446
4,ILLI7,Navicula cryptocephala,NAcrypto,Plantae,Bacillariophyta,18,339.94,182940.3485,62188742.08,621.8874208
5,ILLI7,Nitzschia inconspicua,NIincons,Plantae,Bacillariophyta,9,47.24,48199.42083,2276940.64,22.7694064
5,ILLI7,Nitzschia fonticola,NIfontic,Plantae,Bacillariophyta,37,6.78,198153.1745,1343478.523,13.43478523
5,ILLI7,Nitzschia amphibia,NIamphib,Plantae,Bacillariophyta,147,188.15,787257.207,148122443.5,1481.224435
5,ILLI7,Nitzschia palea,NIpalea,Plantae,Bacillariophyta,1,281.29,5355.491204,1506446.121,15.06446121
5,ILLI7,Nitzschia dissipata,NIdissip,Plantae,Bacillariophyta,32,257.73,171375.7185,44168663.93,441.6866393
5,ILLI7,Diatoma vulgaris,DAvulg,Plantae,Bacillariophyta,233,3785.76,1247829.45,4723982820,47239.8282
5,ILLI7,Achnanthidium minutissimum,AHminuti,Plantae,Bacillariophyta,8,54.5,42843.92963,2334994.165,23.34994165
5,ILLI7,Cymbella excisa,CMexcisa,Plantae,Bacillariophyta,43,515.99,230286.1218,118825336,1188.25336
5,ILLI7,Amphora inariensis,AMinarie,Plantae,Bacillariophyta,7,98.17,37488.43843,3680240,36.8024
5,ILLI7,Encyonopsis vandamii,EYvandam,Plantae,Bacillariophyta,6,136.99,32132.94722,4401892.44,44.0189244
5,ILLI7,Achnanthidium altergracillima,AHalterg,Plantae,Bacillariophyta,2,153,10710.98241,1638780.308,16.38780308
5,ILLI7,Cocconeis placentula var. euglypta,CCplaeug,Plantae,Bacillariophyta,18,587.23,96398.84167,56608291.79,566.0829179
5,ILLI7,Cocconeis pediculus,CCpedcls,Plantae,Bacillariophyta,20,3113.7,107109.8241,333507859.2,3335.078592
5,ILLI7,Gomphonema parvulum,GOparvul,Plantae,Bacillariophyta,1,217.66,5355.491204,1165676.215,11.65676215
5,ILLI7,Navicula tripunctata,NAtripun,Plantae,Bacillariophyta,14,925.81,74976.87685,69414342.36,694.1434236
5,ILLI7,Navicula menisculus,NAmenscl,Plantae,Bacillariophyta,1,1462,5355.491204,7829728.14,78.2972814
5,ILLI7,Gomphonema angustatum,GOangstt,Plantae,Bacillariophyta,5,300.22,26777.45602,8039127.846,80.39127846
5,ILLI7,Gomphonema minutum,GOminutm,Plantae,Bacillariophyta,1,301.8,5355.491204,1616287.245,16.16287245
5,ILLI7,Navicula cryptotenella,NAcryten,Plantae,Bacillariophyta,6,227.52,32132.94722,7310888.152,73.10888152
5,ILLI7,Melosira varians,MEvarian,Plantae,Bacillariophyta,4,5207.06,21421.96482,111545456.1,1115.454561
5,ILLI7,Gomphonema olivaceum,GOolivcm,Plantae,Bacillariophyta,4,243,21421.96482,5205537.45,52.0553745
5,ILLI7,Navicula antonii,NAantoni,Plantae,Bacillariophyta,1,349.08,5355.491204,1869494.869,18.69494869
6,ILLI7,Reimeria sinuata,REsinuta,Plantae,Bacillariophyta,8,201.96,7964.583089,1608527.201,16.08527201
6,ILLI7,Nitzschia dissipata,NIdissip,Plantae,Bacillariophyta,20,257.73,19911.45772,5131779.999,51.31779999
6,ILLI7,Nitzschia palea,NIpalea,Plantae,Bacillariophyta,7,281.29,6969.010203,1960312.88,19.6031288
6,ILLI7,Rhoicosphenia abbreviata,ROabbre,Plantae,Bacillariophyta,2,509.89,1991.145772,1015265.318,10.15265318
6,ILLI7,Nitzschia paleacea,NIpaleac,Plantae,Bacillariophyta,43,92.51,42809.6341,3960319.251,39.60319251
6,ILLI7,Nitzschia inconspicua,NIincons,Plantae,Bacillariophyta,25,47.24,24889.32215,1175771.578,11.75771578
6,ILLI7,Nitzschia amphibia,NIamphib,Plantae,Bacillariophyta,6,188.15,5973.437317,1123902.231,11.23902231
6,ILLI7,Cyclotella meneghiniana,CYmenegh,Plantae,Bacillariophyta,2,718.06,1991.145772,1429762.133,14.29762133
6,ILLI7,Encyonema silesiacum,ECsilesi,Plantae,Bacillariophyta,3,504.9,2986.718658,1507994.251,15.07994251
6,ILLI7,Achnanthidium pyrenaicum,AHpyrena,Plantae,Bacillariophyta,17,136.99,16924.73906,2318520.004,23.18520004
6,ILLI7,Achnantheiopsis frequentissima,ACfreq,Plantae,Bacillariophyta,1,171,995.5728861,170242.9635,1.702429635
6,ILLI7,Cocconeis pediculus,CCpedcls,Plantae,Bacillariophyta,7,3113.7,6969.010203,21699407.07,216.9940707
6,ILLI7,Achnanthidium altergracillima,AHalterg,Plantae,Bacillariophyta,1,153,995.5728861,152322.6516,1.523226516
6,ILLI7,Cymbella laevis,CMlaevis,Plantae,Bacillariophyta,3,610.01,2986.718658,1821928.249,18.21928249
6,ILLI7,Cymbella excisa,CMexcisa,Plantae,Bacillariophyta,47,515.99,46791.92565,24144165.71,241.4416571
6,ILLI7,Amphora pediculus,AMpedcls,Plantae,Bacillariophyta,5,98.17,4977.86443,488676.9511,4.886769511
6,ILLI7,Diatoma vulgaris,DAvulg,Plantae,Bacillariophyta,13,3785.76,12942.44752,48997000.12,489.9700012
6,ILLI7,Cocconeis placentula var. euglypta,CCplaeug,Plantae,Bacillariophyta,167,587.23,166260.672,97633254.41,976.3325441
6,ILLI7,Fragilaria capucina,FRcapuci,Plantae,Bacillariophyta,4,98.07,3982.291544,390543.3318,3.905433318
6,ILLI7,Navicula reichardtiana,NAreichd,Plantae,Bacillariophyta,7,140.08,6969.010203,976218.9492,9.762189492
6,ILLI7,Navicula incertata,NAincrtt,Plantae,Bacillariophyta,2,140,1991.145772,278760.4081,2.787604081
6,ILLI7,Gomphonema olivaceum,GOolivcm,Plantae,Bacillariophyta,124,243,123451.0379,29998602.2,299.986022
6,ILLI7,Navicula cryptotenella,NAcryten,Plantae,Bacillariophyta,4,227.52,3982.291544,906050.9722,9.060509722
6,ILLI7,Navicula antonii,NAantoni,Plantae,Bacillariophyta,1,349.08,995.5728861,347534.5831,3.475345831
6,ILLI7,Navicula tripunctata,NAtripun,Plantae,Bacillariophyta,15,925.81,14933.59329,13825670.01,138.2567001
6,ILLI7,Gomphonema incognitum,GOincogn,Plantae,Bacillariophyta,6,1073.05,5973.437317,6409796.913,64.09796913
6,ILLI7,Navicula capitatoradiata,NAcaprad,Plantae,Bacillariophyta,17,448.88,16924.73906,7597176.871,75.97176871
6,ILLI7,Gomphonema minutum,GOminutm,Plantae,Bacillariophyta,31,301.8,30862.75947,9314380.808,93.14380808
6,ILLI7,Navicula notha,NAnotha,Plantae,Bacillariophyta,2,1080,1991.145772,2150437.434,21.50437434
6,ILLI7,Navicula tenelloides,NAtenell,Plantae,Bacillariophyta,10,93.8,9955.728861,933847.3672,9.338473672
7,ILLI7,Rhoicosphenia abbreviata,ROabbre,Plantae,Bacillariophyta,8,509.89,24337.59897,12409498.34,124.0949834
7,ILLI7,Nitzschia inconspicua,NIincons,Plantae,Bacillariophyta,74,47.24,225122.7905,10634800.62,106.3480062
7,ILLI7,Nitzschia palea,NIpalea,Plantae,Bacillariophyta,3,281.29,9126.599615,2567221.206,25.67221206
7,ILLI7,Ulnaria ulna,ULulna,Plantae,Bacillariophyta,27,6195.78,82139.39653,508917630.3,5089.176303
7,ILLI7,Reimeria sinuata,REsinuta,Plantae,Bacillariophyta,10,201.96,30421.99872,6144026.861,61.44026861
7,ILLI7,Nitzschia dissipata,NIdissip,Plantae,Bacillariophyta,34,257.73,103434.7956,26658249.88,266.5824988
7,ILLI7,Nitzschia fonticola,NIfontic,Plantae,Bacillariophyta,3,6.78,9126.599615,61878.34539,0.618783454
7,ILLI7,Ulnaria acus,ULacus,Plantae,Bacillariophyta,24,1420.11,73012.79692,103686203,1036.86203
7,ILLI7,Nitzschia amphibia,NIamphib,Plantae,Bacillariophyta,48,188.15,146025.5938,27474715.48,274.7471548
7,ILLI7,Eolimna minima,EOlmini,Plantae,Bacillariophyta,23,39.89,69970.59705,2791127.116,27.91127116
7,ILLI7,Encyonema silesiacum,ECsilesi,Plantae,Bacillariophyta,2,504.9,6084.399743,3072013.43,30.7201343
7,ILLI7,Amphora montana,AMmontan,Plantae,Bacillariophyta,2,215.03,6084.399743,1308328.477,13.08328477
7,ILLI7,Achnantheiopsis delicatula,ACdelica,Plantae,Bacillariophyta,3,208.32,9126.599615,1901253.232,19.01253232
7,ILLI7,Achnanthidium pyrenaicum,AHpyrena,Plantae,Bacillariophyta,2,136.99,6084.399743,833501.9208,8.335019208
7,ILLI7,Encyonopsis vandamii,EYvandam,Plantae,Bacillariophyta,2,136.99,6084.399743,833501.9208,8.335019208
7,ILLI7,Cymbella excisa,CMexcisa,Plantae,Bacillariophyta,3,515.99,9126.599615,4709234.135,47.09234135
7,ILLI7,Cocconeis placentula,CCplacen,Plantae,Bacillariophyta,177,94.5,538469.3773,50885356.15,508.8535615
7,ILLI7,Cymbella turgidula,CMturgdl,Plantae,Bacillariophyta,1,868.51,3042.199872,2642181.01,26.4218101
7,ILLI7,Navicula cryptotenella,NAcryten,Plantae,Bacillariophyta,14,227.52,42590.7982,9690258.407,96.90258407
7,ILLI7,Gomphonema parvulum,GOparvul,Plantae,Bacillariophyta,84,217.66,255544.7892,55621878.82,556.2187882
7,ILLI7,Navicula capitatoradiata,NAcaprad,Plantae,Bacillariophyta,26,448.88,79097.19666,35505149.64,355.0514964
7,ILLI7,Melosira varians,MEvarian,Plantae,Bacillariophyta,19,5207.06,57801.79756,300977428,3009.77428
7,ILLI7,Gomphonema olivaceum,GOolivcm,Plantae,Bacillariophyta,1,243,3042.199872,739254.5688,7.392545688
7,ILLI7,Navicula menisculus,NAmenscl,Plantae,Bacillariophyta,4,1462,12168.79949,17790784.85,177.9078485
7,ILLI7,Gomphonema lateripunctatum,GOlatpun,Plantae,Bacillariophyta,10,378,30421.99872,11499515.51,114.9951551
7,ILLI7,Fragilaria capucina,FRcapuci,Plantae,Bacillariophyta,2,98.07,6084.399743,596697.0828,5.966970828
7,ILLI7,Gomphonema minutum,GOminutm,Plantae,Bacillariophyta,60,301.8,182531.9923,55088155.27,550.8815527
7,ILLI7,Gomphonema gracile,GOgracil,Plantae,Bacillariophyta,4,182,12168.79949,2214721.507,22.14721507
7,ILLI7,Navicula trivialis,NAtrivls,Plantae,Bacillariophyta,2,688,6084.399743,4186067.023,41.86067023
7,ILLI7,Navicula tripunctata,NAtripun,Plantae,Bacillariophyta,20,925.81,60843.99743,56329981.26,563.2998126
7,ILLI7,Gomphonema kobayasii,GOkobaya,Plantae,Bacillariophyta,27,159.85,82139.39653,13129982.54,131.2998254
7,ILLI7,Navicula viridulacalcis,NAvical,Plantae,Bacillariophyta,2,10818.4,6084.399743,65823470.18,658.2347018
7,ILLI7,Gomphonema clavatum,GOclavat,Plantae,Bacillariophyta,3,789.95,9126.599615,7209557.366,72.09557366
8,ILLI7,Nitzschia amphibia,NIamphib,Plantae,Bacillariophyta,144,188.15,18686.30841,3515828.928,35.15828928
8,ILLI7,Nitzschia filiformis,NIfilifr,Plantae,Bacillariophyta,2,795.89,259.5320613,206558.9722,2.065589722
8,ILLI7,Reimeria sinuata,REsinuta,Plantae,Bacillariophyta,9,201.96,1167.894276,235867.9279,2.358679279
8,ILLI7,Ulnaria ulna,ULulna,Plantae,Bacillariophyta,2,6195.78,259.5320613,1608003.555,16.08003555
8,ILLI7,Pleurosira laevis,PRlaevis,Plantae,Bacillariophyta,3,161643.32,389.2980919,62927436.04,629.2743604
8,ILLI7,Nitzschia inconspicua,NIincons,Plantae,Bacillariophyta,12,47.24,1557.192368,73561.76744,0.735617674
8,ILLI7,Achnanthidium pyrenaicum,AHpyrena,Plantae,Bacillariophyta,4,136.99,519.0641225,71106.59414,0.711065941
8,ILLI7,Amphora pediculus,AMpedcls,Plantae,Bacillariophyta,1,98.17,129.7660306,12739.13123,0.127391312
8,ILLI7,Amphora montana,AMmontan,Plantae,Bacillariophyta,2,215.03,259.5320613,55807.17913,0.558071791
8,ILLI7,Cocconeis placentula,CCplacen,Plantae,Bacillariophyta,69,94.5,8953.856114,846139.4027,8.461394027
8,ILLI7,Cymbella turgidula,CMturgdl,Plantae,Bacillariophyta,58,868.51,7526.429777,6536779.525,65.36779525
8,ILLI7,Encyonopsis vandamii,EYvandam,Plantae,Bacillariophyta,36,136.99,4671.577103,639959.3473,6.399593473
8,ILLI7,Encyonopsis leei,EYleei,Plantae,Bacillariophyta,1,48,129.7660306,6228.76947,0.062287695
8,ILLI7,Gomphonema minutum,GOminutm,Plantae,Bacillariophyta,4,301.8,519.0641225,156653.5522,1.566535522
8,ILLI7,Gomphonema kobayasii,GOkobaya,Plantae,Bacillariophyta,6,159.85,778.5961838,124458.6,1.244586
8,ILLI7,Navicula viridulacalcis,NAvical,Plantae,Bacillariophyta,4,10818.4,519.0641225,5615443.303,56.15443303
8,ILLI7,Gomphonema parvulum,GOparvul,Plantae,Bacillariophyta,242,217.66,31403.37941,6835259.563,68.35259563
8,ILLI7,Gyrosigma acuminatum,GYacumin,Plantae,Bacillariophyta,1,2730,129.7660306,354261.2636,3.542612636
9,ILLI7,Thalassiosira weisflogii,THweiss,Plantae,Bacillariophyta,1,2011,425.8691228,856422.806,8.56422806
9,ILLI7,Ulnaria ulna,ULulna,Plantae,Bacillariophyta,5,6195.78,2129.345614,13192956.97,131.9295697
9,ILLI7,Nitzschia amphibia,NIamphib,Plantae,Bacillariophyta,73,188.15,31088.44597,5849291.108,58.49291108
9,ILLI7,Pleurosira laevis,PRlaevis,Plantae,Bacillariophyta,9,161643.32,3832.822105,619550090.1,6195.500901
9,ILLI7,Nitzschia inconspicua,NIincons,Plantae,Bacillariophyta,21,47.24,8943.251579,422479.2046,4.224792046
9,ILLI7,Reimeria sinuata,REsinuta,Plantae,Bacillariophyta,10,201.96,4258.691228,860085.2804,8.600852804
9,ILLI7,Pseudostaurosira brevistriata,PDbrevis,Plantae,Bacillariophyta,4,196,1703.476491,333881.3923,3.338813923
9,ILLI7,Nitzschia dissipata,NIdissip,Plantae,Bacillariophyta,1,257.73,425.8691228,109759.249,1.09759249
